1886,'WS',13387,'SL4',187,1,6,20,4,8,0,2,2,5,2,,4,5,0,,,,
1886,'WS',14048,'CHN',177,6,6,21,7,6,0,0,1,4,2,,2,1,0,,,,
1886,'WS',15211,'SL4',187,1,6,19,5,6,1,1,0,3,2,,2,3,0,,,,
1886,'WS',15619,'CHN',177,6,6,20,4,5,1,0,0,2,1,,0,1,0,,,,
1886,'WS',18943,'SL4',187,1,6,20,7,7,2,0,0,1,2,,3,4,0,,,,
1886,'WS',19291,'CHN',177,6,6,18,2,1,0,1,0,3,1,,4,5,0,,,,
1887,'WS',726,'DTN',196,6,5,17,1,4,1,0,0,1,1,,2,2,0,,,,
1887,'WS',1213,'DTN',196,6,11,42,6,11,2,1,0,9,5,,3,5,0,,,,
1887,'WS',1810,'SL4',204,1,6,24,1,5,0,0,0,2,0,,0,4,0,,,,
1887,'WS',2065,'DTN',196,6,1,3,0,2,0,0,0,0,0,,0,0,0,,,,
1887,'WS',2428,'SL4',204,1,9,29,3,7,0,0,0,1,0,,4,1,0,,,,
1887,'WS',2811,'SL4',204,1,10,46,2,11,0,0,0,3,3,,1,1,0,,,,
1887,'WS',3451,'SL4',204,1,15,62,8,19,2,0,0,5,4,,1,1,0,,,,
1887,'WS',3539,'DTN',196,6,4,12,0,0,0,0,0,0,0,,0,2,0,,,,
1887,'WS',4914,'DTN',196,6,11,40,5,6,0,1,0,1,4,,0,4,0,,,,
1887,'WS',5839,'SL4',204,1,15,59,4,10,2,1,0,3,0,,2,3,0,,,,
1887,'WS',6153,'DTN',196,6,14,58,5,13,1,0,0,2,3,,1,2,0,,,,
1887,'WS',6392,'DTN',196,6,6,20,5,6,2,0,0,2,1,,3,6,0,,,,
1887,'WS',6548,'SL4',204,1,13,49,3,8,0,0,0,1,1,,3,2,0,,,,
1887,'WS',7342,'DTN',196,6,15,50,5,11,1,1,0,4,7,,5,1,0,,,,
1887,'WS',9513,'SL4',204,1,4,14,0,1,0,0,0,1,0,,0,3,0,,,,
1887,'WS',10058,'SL4',204,1,15,58,12,17,1,0,0,2,15,,9,2,0,,,,
1887,'WS',10769,'SL4',204,1,2,7,3,2,0,0,0,2,0,,1,0,0,,,,
1887,'WS',13387,'SL4',204,1,15,65,7,13,2,1,1,9,0,,0,2,0,,,,
1887,'WS',14974,'DTN',196,6,15,66,12,13,5,2,1,4,7,,1,9,0,,,,
1887,'WS',15211,'SL4',204,1,15,46,5,15,5,1,0,4,4,,10,6,0,,,,
1887,'WS',15499,'DTN',196,6,15,63,12,21,1,1,0,7,5,,2,1,0,,,,
1887,'WS',17485,'DTN',196,6,4,11,1,1,0,0,0,0,1,,1,1,0,,,,
1887,'WS',17892,'DTN',196,6,15,58,8,21,2,0,2,7,5,,3,3,0,,,,
1887,'WS',18215,'DTN',196,6,6,20,5,5,1,0,1,3,1,,0,1,0,,,,
1887,'WS',18943,'SL4',204,1,15,58,6,12,3,1,1,8,1,,0,2,0,,,,
1887,'WS',19080,'DTN',196,6,15,58,8,12,1,1,0,3,2,,2,0,0,,,,
1888,'WS',1810,'SL4',220,1,4,16,4,7,0,1,0,4,3,,2,2,0,,,,
1888,'WS',2171,'NY1',216,6,2,8,1,3,1,0,0,0,0,,0,0,0,,,,
1888,'WS',2977,'SL4',220,1,5,13,3,0,0,0,0,0,1,,4,3,0,,,,
1888,'WS',3451,'SL4',220,1,10,41,6,11,1,1,0,3,4,,1,1,0,,,,
1888,'WS',3512,'NY1',216,6,7,23,7,7,1,2,0,3,4,,4,0,0,,,,
1888,'WS',3776,'NY1',216,6,2,7,1,1,0,0,0,2,0,,0,1,0,,,,
1888,'WS',4482,'SL4',220,1,1,3,0,0,0,0,0,0,0,,0,0,0,,,,
1888,'WS',5342,'NY1',216,6,7,26,5,9,0,2,1,6,5,,1,3,0,,,,
1888,'WS',6350,'NY1',216,6,2,9,2,3,1,0,1,4,0,,0,2,0,,,,
1888,'WS',6735,'NY1',216,6,3,11,5,5,1,0,0,0,2,,2,2,0,,,,
1888,'WS',7568,'NY1',216,6,2,8,2,2,0,0,0,1,1,,1,2,0,,,,
1888,'WS',7891,'SL4',220,1,3,11,2,1,0,0,0,0,1,,0,5,0,,,,
1888,'WS',9251,'NY1',216,6,4,11,2,1,0,0,0,0,1,,2,2,0,,,,
1888,'WS',9513,'SL4',220,1,5,15,1,1,0,0,0,0,0,,1,6,0,,,,
1888,'WS',10058,'SL4',220,1,10,40,10,10,0,0,0,3,11,,5,6,0,,,,
1888,'WS',10769,'SL4',220,1,5,17,0,2,0,0,0,1,0,,1,5,0,,,,
1888,'WS',11481,'SL4',220,1,10,41,10,10,1,0,1,9,6,,0,0,0,,,,
1888,'WS',12201,'SL4',220,1,8,25,5,10,2,1,0,4,0,,3,3,0,,,,
1888,'WS',12764,'NY1',216,6,3,10,1,1,0,0,0,1,0,,0,0,0,,,,
1888,'WS',13387,'SL4',220,1,10,37,8,9,1,0,2,11,0,,6,3,0,,,,
1888,'WS',13414,'NY1',216,6,10,36,4,8,0,0,0,1,3,,4,2,0,,,,
1888,'WS',14966,'NY1',216,6,9,36,6,6,2,0,0,6,3,,3,5,0,,,,
1888,'WS',15211,'SL4',220,1,10,36,7,9,2,1,0,7,2,,6,12,0,,,,
1888,'WS',16591,'NY1',216,6,10,39,6,8,2,0,0,5,6,,0,5,0,,,,
1888,'WS',17942,'NY1',216,6,10,38,8,13,0,0,1,6,5,,8,2,0,,,,
1888,'WS',17972,'NY1',216,6,1,4,1,2,1,0,0,1,0,,0,0,0,,,,
1888,'WS',18766,'NY1',216,6,8,29,4,11,1,0,0,6,6,,1,0,0,,,,
1888,'WS',18949,'NY1',216,6,2,7,2,2,0,0,0,1,0,,0,0,0,,,,
1888,'WS',19074,'SL4',220,1,10,35,4,5,1,0,0,4,1,,3,6,0,,,,
1888,'WS',19137,'NY1',216,6,10,37,7,12,0,1,0,12,2,,1,4,0,,,,
1889,'WS',2171,'NY1',232,6,1,5,3,3,0,0,1,2,0,,0,0,0,,,,
1889,'WS',2377,'BR3',223,1,9,35,8,8,3,0,2,11,0,,5,6,0,,,,
1889,'WS',2428,'BR3',223,1,3,8,0,0,0,0,0,0,0,,1,0,0,,,,
1889,'WS',2811,'BR3',223,1,4,8,1,2,0,0,0,1,0,,3,3,0,,,,
1889,'WS',3175,'BR3',223,1,4,12,3,5,2,0,0,3,0,,2,2,0,,,,
1889,'WS',3407,'BR3',223,1,9,35,13,13,3,0,1,2,6,,7,5,0,,,,
1889,'WS',3512,'NY1',232,6,9,35,9,12,2,2,0,12,8,,3,2,0,,,,
1889,'WS',3639,'BR3',223,1,9,24,4,5,1,0,1,5,1,,6,2,0,,,,
1889,'WS',3776,'NY1',232,6,5,18,3,5,1,1,1,5,0,,1,2,0,,,,
1889,'WS',4208,'BR3',223,1,1,4,0,0,0,0,0,0,0,,0,0,0,,,,
1889,'WS',5342,'NY1',232,6,8,36,5,9,4,0,0,7,1,,2,5,0,,,,
1889,'WS',5839,'BR3',223,1,9,35,7,10,2,0,1,9,3,,4,2,0,,,,
1889,'WS',6735,'NY1',232,6,5,21,5,7,1,1,0,1,2,,3,0,0,,,,
