7275,1936,'Veterans',78,59,2,0,'Player',
9916,1936,'Veterans',78,59,2,0,'Player',
19291,1936,'Veterans',78,59,2,0,'Player',
1199,1936,'BBWAA',226,170,2,0,'Player',
8657,1936,'BBWAA',226,170,2,0,'Player',
15490,1936,'BBWAA',226,170,2,0,'Player',
247,1936,'Veterans',78,59,1,0,'Player',
980,1936,'Veterans',78,59,1,0,'Player',
1087,1936,'Veterans',78,59,1,0,'Player',
1635,1936,'Veterans',78,59,1,0,'Player',
2330,1936,'Veterans',78,59,1,0,'Player',
3823,1936,'Veterans',78,59,1,0,'Player',
4030,1936,'Veterans',78,59,1,0,'Player',
4128,1936,'Veterans',78,59,1,0,'Player',
4772,1936,'Veterans',78,59,1,0,'Player',
9251,1936,'Veterans',78,59,1,0,'Player',
9469,1936,'Veterans',78,59,1,0,'Player',
10058,1936,'Veterans',78,59,1,0,'Player',
10635,1936,'Veterans',78,59,1,0,'Player',
11410,1936,'Veterans',78,59,1,0,'Player',
11481,1936,'Veterans',78,59,1,0,'Player',
11859,1936,'Veterans',78,59,1,0,'Player',
13550,1936,'Veterans',78,59,1,0,'Player',
14163,1936,'Veterans',78,59,1,0,'Player',
14850,1936,'Veterans',78,59,1,0,'Player',
14974,1936,'Veterans',78,59,1,0,'Player',
17748,1936,'Veterans',78,59,1,0,'Player',
18377,1936,'Veterans',78,59,1,0,'Player',
18677,1936,'Veterans',78,59,1,0,'Player',
19080,1936,'Veterans',78,59,1,0,'Player',
690,1936,'BBWAA',226,170,1,0,'Player',
1833,1936,'BBWAA',226,170,1,0,'Player',
3193,1936,'BBWAA',226,170,1,0,'Player',
3798,1936,'BBWAA',226,170,1,0,'Player',
5117,1936,'BBWAA',226,170,1,0,'Player',
10813,1936,'BBWAA',226,170,1,0,'Player',
11102,1936,'BBWAA',226,170,1,0,'Player',
15532,1936,'BBWAA',226,170,1,0,'Player',
18359,1936,'BBWAA',226,170,1,0,'Player',
3961,1936,'Veterans',78,59,0,0,'Player',
5701,1936,'Veterans',78,59,0,0,'Player',
14995,1936,'Veterans',78,59,0,0,'Player',
6326,1936,'BBWAA',226,170,0,0,'Player',
7525,1936,'BBWAA',226,170,0,0,'Player',
17423,1936,'BBWAA',226,170,0,0,'Player',
9916,1937,'BBWAA',201,151,168,1,'Player',
16940,1937,'BBWAA',201,151,165,1,'Player',
19742,1937,'BBWAA',201,151,153,1,'Player',
190,1937,'BBWAA',201,151,125,0,'Player',
3404,1937,'BBWAA',201,151,115,0,'Player',
9255,1937,'BBWAA',201,151,115,0,'Player',
16546,1937,'BBWAA',201,151,106,0,'Player',
4337,1937,'BBWAA',201,151,70,0,'Player',
18574,1937,'BBWAA',201,151,67,0,'Player',
3408,1937,'BBWAA',201,151,66,0,'Player',
18712,1937,'BBWAA',201,151,56,0,'Player',
8289,1937,'BBWAA',201,151,53,0,'Player',
2988,1937,'BBWAA',201,151,49,0,'Player',
5337,1937,'BBWAA',201,151,44,0,'Player',
1947,1937,'BBWAA',201,151,43,0,'Player',
2146,1937,'BBWAA',201,151,31,0,'Player',
11058,1937,'BBWAA',201,151,25,0,'Player',
15905,1937,'BBWAA',201,151,24,0,'Player',
14218,1937,'BBWAA',201,151,23,0,'Player',
3193,1937,'BBWAA',201,151,22,0,'Player',
9594,1937,'BBWAA',201,151,20,0,'Player',
3029,1937,'BBWAA',201,151,18,0,'Player',
1199,1937,'BBWAA',201,151,17,0,'Player',
3823,1937,'BBWAA',201,151,16,0,'Player',
19775,1937,'BBWAA',201,151,16,0,'Player',
13880,1937,'BBWAA',201,151,15,0,'Player',
17961,1937,'BBWAA',201,151,15,0,'Player',
690,1937,'BBWAA',201,151,13,0,'Player',
11102,1937,'BBWAA',201,151,13,0,'Player',
19544,1937,'BBWAA',201,151,13,0,'Player',
11654,1937,'BBWAA',201,151,12,0,'Player',
9106,1937,'BBWAA',201,151,11,0,'Player',
15532,1937,'BBWAA',201,151,11,0,'Player',
7696,1937,'BBWAA',201,151,10,0,'Player',
15490,1937,'BBWAA',201,151,10,0,'Player',
18359,1937,'BBWAA',201,151,10,0,'Player',
68,1937,'BBWAA',201,151,8,0,'Player',
4869,1937,'BBWAA',201,151,7,0,'Player',
450,1937,'BBWAA',201,151,6,0,'Player',
2695,1937,'BBWAA',201,151,6,0,'Player',
4676,1937,'BBWAA',201,151,6,0,'Player',
8256,1937,'BBWAA',201,151,6,0,'Player',
1833,1937,'BBWAA',201,151,5,0,'Player',
2764,1937,'BBWAA',201,151,5,0,'Player',
3798,1937,'BBWAA',201,151,5,0,'Player',
8444,1937,'BBWAA',201,151,5,0,'Manager',
11674,1937,'BBWAA',201,151,5,0,'Manager',
15210,1937,'BBWAA',201,151,5,0,'Manager',
17748,1937,'BBWAA',201,151,5,0,'Player',
19040,1937,'BBWAA',201,151,5,0,'Player',
3445,1937,'BBWAA',201,151,4,0,'Player',
6953,1937,'BBWAA',201,151,4,0,'Pioneer/Executive',
8786,1937,'BBWAA',201,151,4,0,'Player',
287,1937,'BBWAA',201,151,3,0,'Player',
750,1937,'BBWAA',201,151,3,0,'Player',
2368,1937,'BBWAA',201,151,3,0,'Player',
4692,1937,'BBWAA',201,151,3,0,'Player',
5353,1937,'BBWAA',201,151,3,0,'Player',
10323,1937,'BBWAA',201,151,3,0,'Player',
12922,1937,'BBWAA',201,151,3,0,'Player',
13812,1937,'BBWAA',201,151,3,0,'Player',
1261,1937,'BBWAA',201,151,2,0,'Player',
1576,1937,'BBWAA',201,151,2,0,'Player',
3569,1937,'BBWAA',201,151,2,0,'Player',
3780,1937,'BBWAA',201,151,2,0,'Player',
4128,1937,'BBWAA',201,151,2,0,'Player',
4778,1937,'BBWAA',201,151,2,0,'Player',
5685,1937,'BBWAA',201,151,2,0,'Player',
6772,1937,'BBWAA',201,151,2,0,'Player',
10482,1937,'BBWAA',201,151,2,0,'Player',
10878,1937,'BBWAA',201,151,2,0,'Player',
16019,1937,'BBWAA',201,151,2,0,'Player',
16098,1937,'BBWAA',201,151,2,0,'Player',
1931,1937,'BBWAA',201,151,1,0,'Player',
2330,1937,'BBWAA',201,151,1,0,'Player',
2420,1937,'BBWAA',201,151,1,0,'Player',
3056,1937,'BBWAA',201,151,1,0,'Player',
3152,1937,'BBWAA',201,151,1,0,'Player',
3420,1937,'BBWAA',201,151,1,0,'Player',
4700,1937,'BBWAA',201,151,1,0,'Player',
4875,1937,'BBWAA',201,151,1,0,'Player',
5117,1937,'BBWAA',201,151,1,0,'Player',
5381,1937,'BBWAA',201,151,1,0,'Player',
6554,1937,'BBWAA',201,151,1,0,'Player',
6980,1937,'BBWAA',201,151,1,0,'Player',
7001,1937,'BBWAA',201,151,1,0,'Player',
8053,1937,'BBWAA',201,151,1,0,'Player',
9123,1937,'BBWAA',201,151,1,0,'Player',
9414,1937,'BBWAA',201,151,1,0,'Player',
10129,1937,'BBWAA',201,151,1,0,'Player',
10190,1937,'BBWAA',201,151,1,0,'Player',
10547,1937,'BBWAA',201,151,1,0,'Player',
10722,1937,'BBWAA',201,151,1,0,'Player',
11708,1937,'BBWAA',201,151,1,0,'Player',
11773,1937,'BBWAA',201,151,1,0,'Player',
12035,1937,'BBWAA',201,151,1,0,'Player',
12141,1937,'BBWAA',201,151,1,0,'Player',
12471,1937,'BBWAA',201,151,1,0,'Player',
12739,1937,'BBWAA',201,151,1,0,'Player',
12797,1937,'BBWAA',201,151,1,0,'Player',
13706,1937,'BBWAA',201,151,1,0,'Player',
14709,1937,'BBWAA',201,151,1,0,'Player',
15112,1937,'BBWAA',201,151,1,0,'Player',
15535,1937,'BBWAA',201,151,1,0,'Player',
15576,1937,'BBWAA',201,151,1,0,'Player',
16041,1937,'BBWAA',201,151,1,0,'Player',
16228,1937,'BBWAA',201,151,1,0,'Player',
17139,1937,'BBWAA',201,151,1,0,'Player',
17324,1937,'BBWAA',201,151,1,0,'Player',
17423,1937,'BBWAA',201,151,1,0,'Player',
18430,1937,'BBWAA',201,151,1,0,'Player',
18677,1937,'BBWAA',201,151,1,0,'Player',
19363,1937,'BBWAA',201,151,1,0,'Player',
2273,1937,'Centennial',,,,1,'Pioneer/Executive',
8839,1937,'Centennial',,,,1,'Pioneer/Executive',
10813,1937,'Centennial',,,,1,'Manager',
11674,1937,'Veterans',,,,1,'Manager',
19618,1937,'Centennial',,,,1,'Pioneer/Executive',
190,1938,'BBWAA',262,197,212,1,'Player',
16546,1938,'BBWAA',262,197,179,0,'Player',
9255,1938,'BBWAA',262,197,177,0,'Player',
3404,1938,'BBWAA',262,197,175,0,'Player',
18574,1938,'BBWAA',262,197,148,0,'Player',
2988,1938,'BBWAA',262,197,133,0,'Player',
4337,1938,'BBWAA',262,197,132,0,'Player',
18712,1938,'BBWAA',262,197,110,0,'Player',
5337,1938,'BBWAA',262,197,91,0,'Player',
3408,1938,'BBWAA',262,197,79,0,'Player',
11058,1938,'BBWAA',262,197,73,0,'Player',
1947,1938,'BBWAA',262,197,67,0,'Player',
3193,1938,'BBWAA',262,197,63,0,'Player',
2146,1938,'BBWAA',262,197,54,0,'Player',
8444,1938,'BBWAA',262,197,48,0,'Manager',
8289,1938,'BBWAA',262,197,46,0,'Player',
15905,1938,'BBWAA',262,197,45,0,'Player',
19775,1938,'BBWAA',262,197,40,0,'Player',
14218,1938,'BBWAA',262,197,38,0,'Player',
13880,1938,'BBWAA',262,197,37,0,'Player',
11654,1938,'BBWAA',262,197,36,0,'Player',
1199,1938,'BBWAA',262,197,33,0,'Player',
690,1938,'BBWAA',262,197,32,0,'Player',
9594,1938,'BBWAA',262,197,26,0,'Player',
4869,1938,'BBWAA',262,197,24,0,'Player',
8786,1938,'BBWAA',262,197,23,0,'Player',
9106,1938,'BBWAA',262,197,18,0,'Player',
15210,1938,'BBWAA',262,197,17,0,'Manager',
17961,1938,'BBWAA',262,197,16,0,'Player',
7696,1938,'BBWAA',262,197,14,0,'Player',
15532,1938,'BBWAA',262,197,12,0,'Player',
68,1938,'BBWAA',262,197,11,0,'Player',
3798,1938,'BBWAA',262,197,11,0,'Player',
3823,1938,'BBWAA',262,197,11,0,'Player',
6953,1938,'BBWAA',262,197,10,0,'Pioneer/Executive',
11102,1938,'BBWAA',262,197,10,0,'Player',
18359,1938,'BBWAA',262,197,10,0,'Player',
15490,1938,'BBWAA',262,197,9,0,'Player',
6772,1938,'BBWAA',262,197,8,0,'Player',
15576,1938,'BBWAA',262,197,8,0,'Player',
17748,1938,'BBWAA',262,197,8,0,'Player',
287,1938,'BBWAA',262,197,7,0,'Player',
450,1938,'BBWAA',262,197,7,0,'Player',
3445,1938,'BBWAA',262,197,7,0,'Player',
17763,1938,'BBWAA',262,197,7,0,'Player',
18677,1938,'BBWAA',262,197,7,0,'Player',
19040,1938,'BBWAA',262,197,7,0,'Player',
2695,1938,'BBWAA',262,197,6,0,'Player',
19544,1938,'BBWAA',262,197,6,0,'Player',
4676,1938,'BBWAA',262,197,5,0,'Player',
10323,1938,'BBWAA',262,197,5,0,'Player',
12922,1938,'BBWAA',262,197,5,0,'Player',
2764,1938,'BBWAA',262,197,4,0,'Player',
4596,1938,'BBWAA',262,197,4,0,'Player',
4778,1938,'BBWAA',262,197,4,0,'Player',
8256,1938,'BBWAA',262,197,4,0,'Player',
11708,1938,'BBWAA',262,197,4,0,'Player',
908,1938,'BBWAA',262,197,3,0,'Player',
2368,1938,'BBWAA',262,197,3,0,'Player',
5685,1938,'BBWAA',262,197,3,0,'Player',
7001,1938,'BBWAA',262,197,3,0,'Player',
9414,1938,'BBWAA',262,197,3,0,'Player',
13025,1938,'BBWAA',262,197,3,0,'Player',
18101,1938,'BBWAA',262,197,3,0,'Player',
750,1938,'BBWAA',262,197,2,0,'Player',
1833,1938,'BBWAA',262,197,2,0,'Player',
2330,1938,'BBWAA',262,197,2,0,'Player',
3056,1938,'BBWAA',262,197,2,0,'Player',
3569,1938,'BBWAA',262,197,2,0,'Player',
3780,1938,'BBWAA',262,197,2,0,'Player',
5117,1938,'BBWAA',262,197,2,0,'Player',
5818,1938,'BBWAA',262,197,2,0,'Player',
9123,1938,'BBWAA',262,197,2,0,'Player',
10878,1938,'BBWAA',262,197,2,0,'Player',
13812,1938,'BBWAA',262,197,2,0,'Player',
15112,1938,'BBWAA',262,197,2,0,'Player',
16019,1938,'BBWAA',262,197,2,0,'Player',
16098,1938,'BBWAA',262,197,2,0,'Player',
17155,1938,'BBWAA',262,197,2,0,'Manager',
1059,1938,'BBWAA',262,197,1,0,'Player',
1261,1938,'BBWAA',262,197,1,0,'Player',
3014,1938,'BBWAA',262,197,1,0,'Player',
3306,1938,'BBWAA',262,197,1,0,'Player',
3595,1938,'BBWAA',262,197,1,0,'Player',
3717,1938,'BBWAA',262,197,1,0,'Player',
3775,1938,'BBWAA',262,197,1,0,'Player',
3903,1938,'BBWAA',262,197,1,0,'Player',
4030,1938,'BBWAA',262,197,1,0,'Player',
4128,1938,'BBWAA',262,197,1,0,'Player',
4692,1938,'BBWAA',262,197,1,0,'Player',
4700,1938,'BBWAA',262,197,1,0,'Player',
4875,1938,'BBWAA',262,197,1,0,'Player',
5097,1938,'BBWAA',262,197,1,0,'Player',
5353,1938,'BBWAA',262,197,1,0,'Player',
5697,1938,'BBWAA',262,197,1,0,'Player',
6554,1938,'BBWAA',262,197,1,0,'Player',
6827,1938,'BBWAA',262,197,1,0,'Player',
6980,1938,'BBWAA',262,197,1,0,'Player',
7453,1938,'BBWAA',262,197,1,0,'Manager',
7927,1938,'BBWAA',262,197,1,0,'Player',
8617,1938,'BBWAA',262,197,1,0,'Player',
9010,1938,'BBWAA',262,197,1,0,'Player',
10058,1938,'BBWAA',262,197,1,0,'Player',
10482,1938,'BBWAA',262,197,1,0,'Player',
10547,1938,'BBWAA',262,197,1,0,'Player',
10722,1938,'BBWAA',262,197,1,0,'Player',
11059,1938,'BBWAA',262,197,1,0,'Player',
12035,1938,'BBWAA',262,197,1,0,'Player',
12090,1938,'BBWAA',262,197,1,0,'Player',
12471,1938,'BBWAA',262,197,1,0,'Player',
12797,1938,'BBWAA',262,197,1,0,'Player',
13908,1938,'BBWAA',262,197,1,0,'Player',
14958,1938,'BBWAA',262,197,1,0,'Player',
16320,1938,'BBWAA',262,197,1,0,'Player',
16413,1938,'BBWAA',262,197,1,0,'Player',
17031,1938,'BBWAA',262,197,1,0,'Player',
17324,1938,'BBWAA',262,197,1,0,'Player',
17836,1938,'BBWAA',262,197,1,0,'Player',
19229,1938,'BBWAA',262,197,1,0,'Player',
19845,1938,'BBWAA',262,197,1,0,'Player',
2807,1938,'Centennial',,,,1,'Pioneer/Executive',
2963,1938,'Centennial',,,,1,'Pioneer/Executive',
16546,1939,'BBWAA',274,206,235,1,'Player',
3404,1939,'BBWAA',274,206,213,1,'Player',
9255,1939,'BBWAA',274,206,207,1,'Player',
18574,1939,'BBWAA',274,206,179,0,'Player',
8289,1939,'BBWAA',274,206,176,0,'Player',
2988,1939,'BBWAA',274,206,158,0,'Player',
4337,1939,'BBWAA',274,206,145,0,'Player',
18712,1939,'BBWAA',274,206,132,0,'Player',
5337,1939,'BBWAA',274,206,107,0,'Player',
8444,1939,'BBWAA',274,206,97,0,'Manager',
11058,1939,'BBWAA',274,206,82,0,'Player',
3408,1939,'BBWAA',274,206,72,0,'Player',
1947,1939,'BBWAA',274,206,67,0,'Player',
3193,1939,'BBWAA',274,206,59,0,'Player',
2146,1939,'BBWAA',274,206,54,0,'Player',
15210,1939,'BBWAA',274,206,46,0,'Manager',
1199,1939,'BBWAA',274,206,40,0,'Player',
13880,1939,'BBWAA',274,206,40,0,'Player',
15905,1939,'BBWAA',274,206,35,0,'Player',
4869,1939,'BBWAA',274,206,34,0,'Player',
19775,1939,'BBWAA',274,206,34,0,'Player',
8786,1939,'BBWAA',274,206,33,0,'Player',
11654,1939,'BBWAA',274,206,32,0,'Player',
690,1939,'BBWAA',274,206,30,0,'Player',
3321,1939,'BBWAA',274,206,28,0,'Player',
9106,1939,'BBWAA',274,206,28,0,'Player',
14218,1939,'BBWAA',274,206,28,0,'Player',
5986,1939,'BBWAA',274,206,26,0,'Player',
6953,1939,'BBWAA',274,206,20,0,'Pioneer/Executive',
17763,1939,'BBWAA',274,206,16,0,'Player',
18359,1939,'BBWAA',274,206,15,0,'Player',
9594,1939,'BBWAA',274,206,14,0,'Player',
15532,1939,'BBWAA',274,206,13,0,'Player',
17961,1939,'BBWAA',274,206,12,0,'Player',
68,1939,'BBWAA',274,206,11,0,'Player',
18101,1939,'BBWAA',274,206,10,0,'Player',
7696,1939,'BBWAA',274,206,8,0,'Player',
15490,1939,'BBWAA',274,206,8,0,'Player',
2695,1939,'BBWAA',274,206,7,0,'Player',
4596,1939,'BBWAA',274,206,7,0,'Player',
13025,1939,'BBWAA',274,206,7,0,'Player',
287,1939,'BBWAA',274,206,6,0,'Player',
3056,1939,'BBWAA',274,206,6,0,'Player',
3798,1939,'BBWAA',274,206,6,0,'Player',
10323,1939,'BBWAA',274,206,6,0,'Player',
15576,1939,'BBWAA',274,206,6,0,'Player',
17155,1939,'BBWAA',274,206,6,0,'Manager',
4676,1939,'BBWAA',274,206,5,0,'Player',
8256,1939,'BBWAA',274,206,5,0,'Player',
9414,1939,'BBWAA',274,206,5,0,'Player',
18677,1939,'BBWAA',274,206,5,0,'Player',
6772,1939,'BBWAA',274,206,4,0,'Player',
11102,1939,'BBWAA',274,206,4,0,'Player',
11708,1939,'BBWAA',274,206,4,0,'Player',
19040,1939,'BBWAA',274,206,4,0,'Player',
450,1939,'BBWAA',274,206,3,0,'Player',
3445,1939,'BBWAA',274,206,3,0,'Player',
5353,1939,'BBWAA',274,206,3,0,'Player',
11476,1939,'BBWAA',274,206,3,0,'Manager',
17748,1939,'BBWAA',274,206,3,0,'Player',
2420,1939,'BBWAA',274,206,2,0,'Player',
2764,1939,'BBWAA',274,206,2,0,'Player',
3780,1939,'BBWAA',274,206,2,0,'Player',
3823,1939,'BBWAA',274,206,2,0,'Player',
4692,1939,'BBWAA',274,206,2,0,'Player',
5342,1939,'BBWAA',274,206,2,0,'Player',
6827,1939,'BBWAA',274,206,2,0,'Player',
10482,1939,'BBWAA',274,206,2,0,'Player',
16019,1939,'BBWAA',274,206,2,0,'Player',
19544,1939,'BBWAA',274,206,2,0,'Player',
750,1939,'BBWAA',274,206,1,0,'Player',
908,1939,'BBWAA',274,206,1,0,'Player',
1261,1939,'BBWAA',274,206,1,0,'Player',
1833,1939,'BBWAA',274,206,1,0,'Player',
2368,1939,'BBWAA',274,206,1,0,'Player',
3595,1939,'BBWAA',274,206,1,0,'Player',
3873,1939,'BBWAA',274,206,1,0,'Player',
4128,1939,'BBWAA',274,206,1,0,'Player',
4778,1939,'BBWAA',274,206,1,0,'Player',
5685,1939,'BBWAA',274,206,1,0,'Player',
5902,1939,'BBWAA',274,206,1,0,'Player',
6554,1939,'BBWAA',274,206,1,0,'Player',
6980,1939,'BBWAA',274,206,1,0,'Player',
6987,1939,'BBWAA',274,206,1,0,'Player',
7193,1939,'BBWAA',274,206,1,0,'Player',
7197,1939,'BBWAA',274,206,1,0,'Player',
7453,1939,'BBWAA',274,206,1,0,'Manager',
8392,1939,'BBWAA',274,206,1,0,'Player',
8617,1939,'BBWAA',274,206,1,0,'Player',
9054,1939,'BBWAA',274,206,1,0,'Player',
9287,1939,'BBWAA',274,206,1,0,'Player',
9611,1939,'BBWAA',274,206,1,0,'Player',
10129,1939,'BBWAA',274,206,1,0,'Player',
10547,1939,'BBWAA',274,206,1,0,'Player',
10722,1939,'BBWAA',274,206,1,0,'Player',
10878,1939,'BBWAA',274,206,1,0,'Player',
12471,1939,'BBWAA',274,206,1,0,'Player',
12922,1939,'BBWAA',274,206,1,0,'Player',
13812,1939,'BBWAA',274,206,1,0,'Player',
13832,1939,'BBWAA',274,206,1,0,'Player',
13908,1939,'BBWAA',274,206,1,0,'Player',
14083,1939,'BBWAA',274,206,1,0,'Player',
15888,1939,'BBWAA',274,206,1,0,'Player',
16098,1939,'BBWAA',274,206,1,0,'Player',
16413,1939,'BBWAA',274,206,1,0,'Player',
17031,1939,'BBWAA',274,206,1,0,'Player',
17139,1939,'BBWAA',274,206,1,0,'Player',
19363,1939,'BBWAA',274,206,1,0,'Player',
421,1939,'Old Timers',,,,1,'Player',
3451,1939,'Old Timers',,,,1,'Pioneer/Executive',
3961,1939,'Old Timers',,,,1,'Pioneer/Executive',
5342,1939,'Old Timers',,,,1,'Player',
6328,1939,'Special Election',,,,1,'Player',
14556,1939,'Old Timers',,,,1,'Player',
16927,1939,'Old Timers',,,,1,'Pioneer/Executive',
8289,1942,'BBWAA',233,175,182,1,'Player',
2988,1942,'BBWAA',233,175,136,0,'Player',
18574,1942,'BBWAA',233,175,136,0,'Player',
18712,1942,'BBWAA',233,175,113,0,'Player',
8444,1942,'BBWAA',233,175,111,0,'Manager',
4337,1942,'BBWAA',233,175,104,0,'Player',
5337,1942,'BBWAA',233,175,91,0,'Player',
15210,1942,'BBWAA',233,175,89,0,'Manager',
3321,1942,'BBWAA',233,175,88,0,'Player',
5986,1942,'BBWAA',233,175,84,0,'Player',
4869,1942,'BBWAA',233,175,77,0,'Player',
13880,1942,'BBWAA',233,175,72,0,'Player',
6953,1942,'BBWAA',233,175,71,0,'Pioneer/Executive',
3408,1942,'BBWAA',233,175,68,0,'Player',
11058,1942,'BBWAA',233,175,66,0,'Player',
8786,1942,'BBWAA',233,175,64,0,'Player',
2146,1942,'BBWAA',233,175,63,0,'Player',
14218,1942,'BBWAA',233,175,63,0,'Player',
11654,1942,'BBWAA',233,175,59,0,'Player',
3193,1942,'BBWAA',233,175,58,0,'Player',
1947,1942,'BBWAA',233,175,57,0,'Player',
1199,1942,'BBWAA',233,175,55,0,'Player',
15905,1942,'BBWAA',233,175,53,0,'Player',
18101,1942,'BBWAA',233,175,45,0,'Player',
19775,1942,'BBWAA',233,175,44,0,'Player',
690,1942,'BBWAA',233,175,39,0,'Player',
18359,1942,'BBWAA',233,175,37,0,'Player',
17763,1942,'BBWAA',233,175,36,0,'Player',
17961,1942,'BBWAA',233,175,36,0,'Player',
9106,1942,'BBWAA',233,175,33,0,'Player',
9594,1942,'BBWAA',233,175,15,0,'Player',
15532,1942,'BBWAA',233,175,15,0,'Player',
68,1942,'BBWAA',233,175,11,0,'Player',
6772,1942,'BBWAA',233,175,8,0,'Player',
13025,1942,'BBWAA',233,175,5,0,'Player',
2330,1942,'BBWAA',233,175,4,0,'Player',
7696,1942,'BBWAA',233,175,4,0,'Player',
6827,1942,'BBWAA',233,175,3,0,'Player',
15003,1942,'BBWAA',233,175,3,0,'Pioneer/Executive',
19040,1942,'BBWAA',233,175,3,0,'Player',
2420,1942,'BBWAA',233,175,2,0,'Player',
3798,1942,'BBWAA',233,175,2,0,'Player',
11211,1942,'BBWAA',233,175,2,0,'Player',
13812,1942,'BBWAA',233,175,2,0,'Player',
18677,1942,'BBWAA',233,175,2,0,'Player',
1059,1942,'BBWAA',233,175,1,0,'Player',
1087,1942,'BBWAA',233,175,1,0,'Player',
1616,1942,'BBWAA',233,175,1,0,'Player',
1833,1942,'BBWAA',233,175,1,0,'Player',
3873,1942,'BBWAA',233,175,1,0,'Player',
4596,1942,'BBWAA',233,175,1,0,'Player',
4923,1942,'BBWAA',233,175,1,0,'Player',
5117,1942,'BBWAA',233,175,1,0,'Player',
5353,1942,'BBWAA',233,175,1,0,'Player',
7275,1942,'BBWAA',233,175,1,0,'Player',
7829,1942,'BBWAA',233,175,1,0,'Player',
8392,1942,'BBWAA',233,175,1,0,'Player',
9287,1942,'BBWAA',233,175,1,0,'Player',
9414,1942,'BBWAA',233,175,1,0,'Player',
10058,1942,'BBWAA',233,175,1,0,'Player',
10635,1942,'BBWAA',233,175,1,0,'Player',
10878,1942,'BBWAA',233,175,1,0,'Player',
14083,1942,'BBWAA',233,175,1,0,'Player',
15490,1942,'BBWAA',233,175,1,0,'Player',
15576,1942,'BBWAA',233,175,1,0,'Player',
15892,1942,'BBWAA',233,175,1,0,'Player',
16098,1942,'BBWAA',233,175,1,0,'Player',
17139,1942,'BBWAA',233,175,1,0,'Player',
17748,1942,'BBWAA',233,175,1,0,'Player',
18743,1942,'BBWAA',233,175,1,0,'Player',
19363,1942,'BBWAA',233,175,1,0,'Player',
19544,1942,'BBWAA',233,175,1,0,'Player',
9968,1944,'Old Timers',,,,1,'Pioneer/Executive',
2988,1945,'BBWAA',247,186,179,0,'Player',
